date,optimizedMa,benchmark
2014-03-18,1.0597205953000925,1.045459169478018
2014-03-19,1.0477010813834897,1.0327723431173053
2014-03-20,1.0440033191193392,1.031303101436117
2014-03-21,1.0460783736187367,1.033773787550824
2014-03-24,1.046461818577731,1.0345195874812363
2014-03-25,1.049425223694172,1.038401824066948
2014-03-26,1.053022069570897,1.0407460843581604
2014-03-27,1.0589348834880274,1.0466341332797644
2014-03-28,1.0607721920145352,1.0487363286562228
2014-03-31,1.063583527199817,1.0524459649682028
2014-04-01,1.0592942143468143,1.0472735690578314
2014-04-02,1.0579300241381535,1.0447660775407754
2014-04-03,1.0604000330300898,1.0485529506967994
2014-04-04,1.0632270798579675,1.0509704779240212
2014-04-07,1.0608588598812918,1.047424723852739
2014-04-08,1.0678660534777082,1.0552924727666573
2014-04-09,1.0766113839827904,1.0637921893089908
2014-04-10,1.0698657118135135,1.0565690425957888
2014-04-11,1.0669720241968756,1.0536861897924543
2014-04-14,1.0718209952053666,1.0607704202968018
2014-04-15,1.0720399400517828,1.0624431612271317
2014-04-16,1.0784076521752295,1.070430036318486
2014-04-17,1.0806984740038517,1.0702462560735162
2014-04-21,1.079791916087307,1.0700364143744794
2014-04-22,1.079329780707665,1.0704142997458972
2014-04-23,1.0803014722351227,1.069980150666337
2014-04-24,1.0826008424642968,1.0747020415954769
2014-04-25,1.075106867164685,1.068462966031048
2014-04-28,1.074721257668289,1.0666548428224167
2014-04-29,1.079305422770656,1.0722561498334164
2014-04-30,1.0800560462035793,1.074572140409858
2014-05-01,1.081670002220331,1.0759241959676034
2014-05-02,1.0842657465114698,1.077888133740643
2014-05-05,1.083172427788148,1.0748212022664771
2014-05-06,1.0808551684926613,1.072633831542835
2014-05-07,1.0845800724501686,1.0768854313512175
2014-05-08,1.0832939559059722,1.076661162709251
2014-05-09,1.0813807392426285,1.074099707434574
2014-05-12,1.0867325611905123,1.0788684173808154
2014-05-13,1.092892315168075,1.084935483326734
2014-05-14,1.097705041738783,1.088726598711325
2014-05-15,1.0957876765781194,1.0875992033668174
2014-05-16,1.096866771083165,1.0891553747133016
2014-05-19,1.0981000697318692,1.0880934273940066
2014-05-20,1.0964808619273771,1.0865075722925117
2014-05-21,1.1025045462359881,1.0917369860621735
2014-05-22,1.1051057815055174,1.0928549304478312
2014-05-23,1.1099345692188607,1.097077812735836
2014-05-27,1.111179516117378,1.098234108640621
2014-05-28,1.112875823535275,1.1006974876984326
2014-05-29,1.1170654452132984,1.1042327933520995
2014-05-30,1.1124077876189038,1.1000768745683196
2014-06-02,1.107830192350021,1.09471262256273
2014-06-03,1.1035837919174831,1.092318550260023
2014-06-04,1.1015751062315484,1.0882102184785818
2014-06-05,1.108641881583971,1.09581589208647
2014-06-06,1.113115803022945,1.0985699592379177
2014-06-09,1.1162246449474953,1.1002787297601149
2014-06-10,1.1149107927119006,1.0987591435125355
2014-06-11,1.1139990545505345,1.0965429846336363
2014-06-12,1.1206365725112266,1.1063565142370477
2014-06-13,1.122523163392128,1.1064620494487099
2014-06-16,1.1216527165580186,1.1068563333326549
2014-06-17,1.1194225567643352,1.105521203449434
2014-06-18,1.1286867503371696,1.1154088464557692
2014-06-19,1.1318493224489206,1.1176564118125283
2014-06-20,1.137037221477395,1.1214112362205213
2014-06-23,1.1337018783002037,1.1179826099911478
2014-06-24,1.1343115082273922,1.1181740372434472
2014-06-25,1.1394345294618164,1.1207027537009082
2014-06-26,1.1393248094975206,1.1222980856408495
2014-06-27,1.1392349233357169,1.123653564749593
2014-06-30,1.13772087955491,1.1214497243630694
2014-07-01,1.1383542033888825,1.121933337416215
2014-07-02,1.1316644660257664,1.1149611707690594
2014-07-03,1.1331031913619172,1.1165764967731926
2014-07-07,1.1293670921025338,1.1122370569581503
2014-07-08,1.128441041664713,1.1088716281710664
2014-07-09,1.1286533198196416,1.1086615133024555
2014-07-10,1.12497978357996,1.1067040196972562
2014-07-11,1.1220651235007726,1.1026892267232589
2014-07-14,1.1243169850861154,1.1062214286810061
2014-07-15,1.1172183541906904,1.0997101889246426
2014-07-16,1.1224344175872563,1.104504417467424
2014-07-17,1.1245915012077567,1.104806096763092
2014-07-18,1.1275692298803983,1.106581894058135
2014-07-21,1.1302524694151614,1.1083384972925319
2014-07-22,1.132389470282362,1.1096275970312954
2014-07-23,1.1360992104380983,1.1132098943527666
2014-07-24,1.1310961059296902,1.1077836279840525
2014-07-25,1.1326498024999887,1.1112805963362946
2014-07-28,1.132050241482286,1.1100024452762052
2014-07-29,1.1290522143396355,1.1077788583691885
2014-07-30,1.1201321262996233,1.0986256153954568
2014-07-31,1.1055070266936793,1.085337573343537
2014-08-01,1.1072225738431734,1.0828457222811276
2014-08-04,1.1122168682422724,1.0893458144463648
2014-08-05,1.1042462533906892,1.0805117657672867
2014-08-06,1.1041232675096588,1.0812840735970648
2014-08-07,1.1039958965791827,1.0822699890466634
2014-08-08,1.1076692349867634,1.0846026499915298
2014-08-11,1.1126239506197504,1.0883942629220142
2014-08-12,1.1070407444928505,1.0816776273209232
2014-08-13,1.1127177117037261,1.088684896462222
2014-08-14,1.110043561442623,1.0848514092792938
2014-08-15,1.114832570739659,1.090733218954239
2014-08-18,1.1131504530978054,1.0873450194793761
2014-08-19,1.1101848316347955,1.086195430743916
2014-08-20,1.1087816370476513,1.0860679884568054
2014-08-21,1.1138837541520932,1.0916180900568562
2014-08-22,1.1112593631222,1.0886120014303777
2014-08-25,1.1150134325490906,1.093127239361383
2014-08-26,1.1189902439113035,1.0945192356605977
2014-08-27,1.1210514277866552,1.0978643301005269
2014-08-28,1.124634647011117,1.099709676925411
2014-08-29,1.1281276283061168,1.1038712883821038
2014-09-02,1.1171131159738146,1.0900686249128886
2014-09-03,1.124582522188774,1.098807281781561
2014-09-04,1.1192404349096947,1.0927040930269285
2014-09-05,1.1186735539449866,1.0921128460398013
2014-09-08,1.1116256573647931,1.0844721297577744
2014-09-09,1.104771437302351,1.0770444589650556
2014-09-10,1.0992299132629468,1.0718572250391405
2014-09-11,1.0995715585163348,1.0692821421444747
2014-09-12,1.0895206148425784,1.0600015161600913
2014-09-15,1.0903556584044756,1.0601368422861754
2014-09-16,1.0988975827658936,1.0678725230643284
2014-09-17,1.0915309384506435,1.0609343022133888
2014-09-18,1.0887006782900168,1.0583146583670289
2014-09-19,1.0878255864460742,1.0595011757417296
2014-09-22,1.0811953704288115,1.052161454625427
2014-09-23,1.0817936157807875,1.0516119643531572
2014-09-24,1.0909061597842455,1.0566724068986317
2014-09-25,1.0836366435233349,1.049837532114396
2014-09-26,1.0878990968271751,1.053287853347967
2014-09-29,1.089641469017083,1.054081649197376
2014-09-30,1.079108405281264,1.0443364067478034
2014-10-01,1.0778674249939006,1.043458854475436
2014-10-02,1.07630897236174,1.0388212427147858
2014-10-03,1.0754874090697284,1.0357374801092174
2014-10-06,1.0824672585369273,1.0434151076312743
2014-10-07,1.0754635584663697,1.0359566121432457
2014-10-08,1.0854065963408843,1.046409688771665
2014-10-09,1.0673533782827296,1.025511426900677
2014-10-10,1.0623832036525562,1.0200847559092083
2014-10-13,1.061185755275731,1.0180994772450314
2014-10-14,1.0561726048374305,1.011101840782789
2014-10-15,1.0502684730575311,1.0048027496004748
2014-10-16,1.0514455608998639,1.0063762148234605
2014-10-17,1.0561271566129928,1.014433690927264
2014-10-20,1.059301841504959,1.016293904397012
2014-10-21,1.0675790435644392,1.0242722979211711
2014-10-22,1.0564296770309745,1.0142054114711145
2014-10-23,1.0620892636046342,1.023395027288603
2014-10-24,1.0630028792533992,1.0237879731583792
2014-10-27,1.058960154233617,1.020111210167754
2014-10-28,1.0667702865576159,1.0281536154566153
2014-10-29,1.0669175526019357,1.029186062335346
2014-10-30,1.066546785801383,1.030085463707185
2014-10-31,1.0726317838270687,1.0366918363425628
2014-11-03,1.0649931223583755,1.0277890864786652
2014-11-04,1.0582596530528376,1.0197569178299393
2014-11-05,1.063019193492197,1.0256047946977946
2014-11-06,1.059763850895199,1.0220831269029307
2014-11-07,1.0673413437032093,1.0307020082491254
2014-11-10,1.0617828217835286,1.0245540036297163
2014-11-11,1.0651100397593727,1.026822214131127
2014-11-12,1.0614023902571035,1.0218876931349234
2014-11-13,1.054668364415144,1.014116248949159
2014-11-14,1.063408616042458,1.0221539015501977
2014-11-17,1.0587314874848164,1.018022566467781
2014-11-18,1.0592678778417925,1.0191235766926032
2014-11-19,1.0548506328863039,1.0137085377050064
2014-11-20,1.061575525709235,1.0205335106346387
2014-11-21,1.072754658192711,1.0306977038043552
2014-11-24,1.070844061097143,1.027693574145613
2014-11-25,1.068555165731698,1.0257102608757152
2014-11-26,1.0692660092713995,1.0267720791732182
2014-11-28,1.046474923273248,1.0053747796733474
2014-12-01,1.0495100714680452,1.0059650540221041
2014-12-02,1.0391208459452146,0.9944214931926283
2014-12-03,1.0402031457782612,0.9929939932059855
2014-12-04,1.037309678294704,0.9928588739389091
2014-12-05,1.0332104282960464,0.9853200211792787
2014-12-08,1.0207577007864288,0.9732970877224176
2014-12-09,1.026960420214949,0.9772263550077631
2014-12-10,1.0126503400717632,0.9639110970410242
2014-12-11,1.0066419547096213,0.9588320723396038
2014-12-12,0.9945243714912965,0.9483129468052662
2014-12-15,0.9759984339020389,0.9324530897874863
2014-12-16,0.9780566611224484,0.9328314393272573
2014-12-17,0.9860896041180065,0.9399566254340466
2014-12-18,0.9881898099457181,0.9428551227807751
2014-12-19,1.0039988908914745,0.9572554918814001
2014-12-22,0.995496875882039,0.950188050248298
2014-12-23,0.9963119771385227,0.9500783644354146
2014-12-24,0.9904580657390286,0.9434497554689494
2014-12-26,0.9909162078983043,0.9448739782823915
2014-12-29,0.9877007092366363,0.9402775284861815
2014-12-30,0.985749858724011,0.9370950091119995
2014-12-31,0.9821491913662305,0.9342605042197162
2015-01-02,0.9807311595991993,0.9309281030452272
2015-01-05,0.9648721274366974,0.9131293459417053
2015-01-06,0.955688116413031,0.9042278855415453
2015-01-07,0.9651075800208709,0.9089970005025356
2015-01-08,0.9727997151318608,0.9156285385872007
2015-01-09,0.9690466666857012,0.9115065159570466
2015-01-12,0.9564839520027041,0.8993099671494696
2015-01-13,0.9593019985065129,0.8964906725872156
2015-01-14,0.9696169935493102,0.9047336188013935
2015-01-15,0.9654108267843131,0.9028576892831499
2015-01-16,0.9775090519681807,0.9119246400208638
2015-01-20,0.9698899369133118,0.9058730351484228
2015-01-21,0.9736951708715668,0.9092633097488122
2015-01-22,0.9761840960114877,0.9120170380255637
2015-01-23,0.9734863657853107,0.9095462764036234
2015-01-26,0.9727300552455753,0.9101719111777788
2015-01-27,0.9742884303851909,0.911804902285453
2015-01-28,0.9643282709866973,0.9041268775853276
2015-01-29,0.9661032755084721,0.9073784798951972
2015-01-30,0.9783675297332776,0.9195761020169374
2015-02-02,0.989583486197007,0.9329038065423069
2015-02-03,1.0065860755566944,0.9489378993168097
2015-02-04,0.9917169145688141,0.9350346453039649
2015-02-05,1.0017274367854645,0.9444502818208425
2015-02-06,0.9950549821655871,0.9389156158190087
2015-02-09,0.9964518168818065,0.9400902138275048
2015-02-10,0.9886001429183842,0.9351602704951568
2015-02-11,0.9824842768569303,0.9277360675844346
2015-02-12,0.9952496078794436,0.9415135066950873
2015-02-13,1.0028819632747166,0.9508281313292462
2015-02-17,0.9985421322352018,0.9473274829359531
2015-02-18,0.997458517409359,0.945110938865958
2015-02-19,0.9948685670074165,0.9440036563379989
2015-02-20,0.9926920660450718,0.9448665505323898
2015-02-23,0.9864816321030003,0.940387669204827
2015-02-24,0.9935323401128576,0.9468752881917967
2015-02-25,1.0008186090555902,0.957417512530752
2015-02-26,0.9924454685755932,0.9495193143131561
2015-02-27,0.9971939336576742,0.9560553773863171
2015-03-02,0.9934313577224579,0.9468228552388355
2015-03-03,0.9919279650312763,0.9469588747650898
2015-03-04,0.9967410918602031,0.9462972727916854
2015-03-05,0.9937274233709995,0.9440966509199379
2015-03-06,0.9726891981317938,0.9247871051204868
2015-03-09,0.9746338571824611,0.9252245780561795
2015-03-10,0.9637810769543285,0.9126286014619263
2015-03-11,0.9663452064115363,0.915891200930023
2015-03-12,0.9666046094519274,0.9170644552209373
2015-03-13,0.9531777542028351,0.9017346883108023
2015-03-16,0.9556404547598166,0.9068408132566684
2015-03-17,0.9500278880565245,0.9027469988873318
2015-03-18,0.9787548066307079,0.9331975608298844
2015-03-19,0.9646685629847425,0.917973789716839
2015-03-20,0.979090520868113,0.9325670309428652
2015-03-23,0.9841019048659616,0.9386319265965677
2015-03-24,0.9865892870155668,0.9379039439322037
2015-03-25,0.9851095547765689,0.935585302328435
2015-03-26,0.9884522980140925,0.9376623457969504
2015-03-27,0.9780573114443277,0.9278326390419058
2015-03-30,0.9834969654999108,0.9320352653316669
2015-03-31,0.9760340032388892,0.9247618967381821
2015-04-01,0.9933495305082368,0.9393640980111823
2015-04-02,0.9948203106401526,0.9372478624015026
2015-04-06,1.0114482524242525,0.9515856353348179
2015-04-07,1.018191764111195,0.9566469684801392
2015-04-08,1.0076693655530742,0.946547922266394
2015-04-09,1.0055587965713497,0.9451632493216394
2015-04-10,1.011116531783091,0.9516931760094739
2015-04-13,1.0096194210078147,0.9501000326943505
2015-04-14,1.0164106306928262,0.9575033722206455
2015-04-15,1.031471067512969,0.9731708135160101
2015-04-16,1.0356309345612669,0.9783835330568919
2015-04-17,1.0306634180591827,0.9732027141731684
2015-04-20,1.030379769954355,0.972418409105928
2015-04-21,1.0255496899299803,0.9674499987201488
2015-04-22,1.0219626035149976,0.9661430416948226
2015-04-23,1.0308984374003927,0.9778146411261105
2015-04-24,1.033676387261945,0.9827730166927312
2015-04-27,1.0322060807914986,0.9812499309279159
2015-04-28,1.028968125601722,0.9780837285708447
2015-04-29,1.028496554602843,0.9781477675554345
2015-04-30,1.0269452991109072,0.9782341610165236
2015-05-01,1.0256690882094843,0.9792105755241372
2015-05-04,1.023632218694243,0.9766255221962209
2015-05-05,1.0221294507711731,0.975510994885327
2015-05-06,1.0148842533711617,0.9688092615146475
2015-05-07,1.011642507500707,0.9632914167380332
2015-05-08,1.0277341336436252,0.977455613749457
2015-05-11,1.015486793801927,0.9644448426743041
2015-05-12,1.0192478046319036,0.9697573234918768
2015-05-13,1.0185142751877174,0.9696706530333052
2015-05-14,1.0270297252329759,0.9775286659733675
2015-05-15,1.0338960769940555,0.984457064290594
2015-05-18,1.029558664811702,0.9766590602071863
2015-05-19,1.0153120041361166,0.9624754459282989
2015-05-20,1.0193082217825522,0.9659126803425233
2015-05-21,1.0309286066049925,0.9787299801730965
2015-05-22,1.0262321839430302,0.9712811260631671
2015-05-26,1.0143037389937966,0.9586757319910286
2015-05-27,1.0154435487942457,0.9570896513318712
2015-05-28,1.01409460175713,0.9582514659946075
2015-05-29,1.0183595655575441,0.9632351416298618
2015-06-01,1.0160766271541544,0.9592068092457159
2015-06-02,1.016434907531307,0.9605224147020556
2015-06-03,1.0057461545907598,0.9497795789374556
2015-06-04,0.9983742291096976,0.9426293660900246
2015-06-05,0.9949138177562729,0.9382094285871759
2015-06-08,0.9926646062072064,0.9368167063224797
2015-06-09,0.9945945472397457,0.9407995754066983
2015-06-10,1.0026493009834037,0.9489290957532123
2015-06-11,1.0059357891738645,0.9520146635660212
2015-06-12,0.9997096658846893,0.9437457996992599
2015-06-15,0.9974010631465778,0.9401758752504206
2015-06-16,1.004731655483273,0.9458747416142878
2015-06-17,1.0052260721296042,0.9468041982423506
2015-06-18,1.0097566617628357,0.9507616646573198
2015-06-19,1.0063235893394973,0.9462348272487987
2015-06-22,1.008922868370507,0.94804184184541
2015-06-23,1.0119072398076403,0.9524298688140507
2015-06-24,1.00797720114968,0.9466755829268709
2015-06-25,1.0040585849201487,0.9432389517549216
2015-06-26,1.0019729801611443,0.9412618351908391
2015-06-29,0.9929096526497453,0.9326289690900592
2015-06-30,0.9994654076404451,0.9396519892845259
2015-07-01,0.9904958009164241,0.9332585923985928
2015-07-02,0.9913036426184181,0.9356029382442554
2015-07-06,0.9767575810568155,0.9173747740177511
2015-07-07,0.9779583100431647,0.919083931302645
2015-07-08,0.964751617868025,0.9100393795295667
2015-07-09,0.9683481774715214,0.9145636773458287
2015-07-10,0.9729227032326629,0.9197115877700924
2015-07-13,0.9739732818147429,0.9189412339751609
2015-07-14,0.9800426712063554,0.9241119375267551
2015-07-15,0.9752381190454871,0.9192876130334322
2015-07-16,0.9770806336817491,0.9221782693248574
2015-07-17,0.9753507335138697,0.9208733944006587
2015-07-20,0.9665813541892829,0.913671386726954
2015-07-21,0.9691910096034002,0.916211959611841
2015-07-22,0.9602121636779141,0.907881281399677
2015-07-23,0.9560822795231335,0.9050786349050305
2015-07-24,0.947768546267816,0.8962157444472902
2015-07-27,0.9380542326694244,0.88586846906941
2015-07-28,0.9453445478129274,0.8931232563403528
2015-07-29,0.9530923242143515,0.8973996866991399
2015-07-30,0.9514389343872498,0.8964328502781986
2015-07-31,0.9493639809884108,0.8947943911627726
2015-08-03,0.9406897714101426,0.8858160856812308
2015-08-04,0.9385000580944856,0.8845361567622874
2015-08-05,0.9352632202701693,0.8821232542495092
2015-08-06,0.9313251640333612,0.8792063168172595
2015-08-07,0.9293648470455679,0.877674733043772
2015-08-10,0.9405126324777409,0.8901007300742512
2015-08-11,0.932544360006258,0.8824305773574584
2015-08-12,0.9264526642042241,0.8795766057940778
2015-08-13,0.9195079662346046,0.8738832521927656
2015-08-14,0.9182254250158869,0.8720249438648691
2015-08-17,0.9182221535032508,0.87207489936927
2015-08-18,0.9156350668388016,0.8673135490492923
2015-08-19,0.9056185043931957,0.8591469163119693
2015-08-20,0.8982958764742899,0.8509768704948865
2015-08-21,0.8822303497896496,0.8351259815287851
2015-08-24,0.8515060704850621,0.8075677599829034
2015-08-25,0.8518199827375885,0.8057199475111815
2015-08-26,0.8611907473754349,0.8142298201471041
2015-08-27,0.8919855056727157,0.8404842321365009
2015-08-28,0.904776566017582,0.8527028129927866
2015-08-31,0.9135335094097082,0.861592112583098
2015-09-01,0.8865383875156759,0.8329182451811238
2015-09-02,0.8950753299681463,0.8431812983515266
2015-09-03,0.9010286207220026,0.8475053403598206
2015-09-04,0.8907254475365896,0.8369144854305486
2015-09-08,0.8994406533915364,0.8459937945824484
2015-09-09,0.8893506609907216,0.8364237963735116
2015-09-10,0.8963634544404345,0.843083560867112
2015-09-11,0.8959991963468077,0.8435148615669104
2015-09-14,0.89144257470498,0.8365901791989485
2015-09-15,0.8924986451249876,0.8370022800966824
2015-09-16,0.9071584059145881,0.849023325737269
2015-09-17,0.9121205543623445,0.8526258493584928
2015-09-18,0.897291511698856,0.8378915126775845
2015-09-21,0.9007161020637777,0.8409545655147991
2015-09-22,0.8928702382398741,0.8342014534573522
2015-09-23,0.8842166554342895,0.8274654256161492
2015-09-24,0.8859273712019444,0.8288745895952667
2015-09-25,0.8865624527060745,0.8294575224625401
2015-09-28,0.8716360564524747,0.8160336650209788
2015-09-29,0.8761646235701267,0.8201993886726249
2015-09-30,0.8861707791742405,0.8303297567288878
2015-10-01,0.8869478492468276,0.8305904083386614
2015-10-02,0.9023408171710838,0.8426796269661474
2015-10-05,0.911472792465958,0.8518169064349929
2015-10-06,0.9236496897168726,0.8641211602736493
2015-10-07,0.9270085197995326,0.8662522510095829
2015-10-08,0.9349603865559908,0.873530706173963
2015-10-09,0.93403609727203,0.8726845329841426
2015-10-12,0.9283162904665968,0.8655715728224835
2015-10-13,0.9210362134914638,0.8579854544796163
2015-10-14,0.923534675792649,0.8622892159280621
2015-10-15,0.9297538667968025,0.8679003405407215
2015-10-16,0.9298155450944413,0.8673634735591731
2015-10-19,0.923665554434187,0.8599656856025744
2015-10-20,0.9209758527321706,0.8579907782605466
2015-10-21,0.9149598342932346,0.854411347041902
2015-10-22,0.9252256288679159,0.8628027844746828
2015-10-23,0.9244271322413353,0.8623346827514135
2015-10-26,0.9190861707187693,0.8577797439749791
2015-10-27,0.9155574610551769,0.8543940260011104
2015-10-28,0.9275672058417428,0.8645505558140449
2015-10-29,0.9199770055745905,0.8576933053270884
2015-10-30,0.9244743746107498,0.8622103195499883
2015-11-02,0.9269328359439301,0.8630715821106312
2015-11-03,0.93362898303141,0.8702950738469567
2015-11-04,0.9250511822663554,0.8609548226523229
2015-11-05,0.9187332687376518,0.8541061220145625
2015-11-06,0.9092305985728101,0.845925690600102
2015-11-09,0.8991232506394502,0.8370416623539069
2015-11-10,0.900385196914238,0.837221204861567
2015-11-11,0.8952062256207725,0.832132535844591
2015-11-12,0.8845395187685018,0.8219710345742561
2015-11-13,0.8774532923853098,0.8152476817733393
2015-11-16,0.8881945781360121,0.8228325417214195
2015-11-17,0.8839669739172705,0.8186601232439712
2015-11-18,0.8894457268652843,0.8243365318389446
2015-11-19,0.8911261074101942,0.826890319414733
2015-11-20,0.8923288477498516,0.8269715557708016
2015-11-23,0.8930950829279637,0.8278389105389153
2015-11-24,0.8987876495785213,0.8338028884367382
2015-11-25,0.8999847062334464,0.8342864174724162
2015-11-27,0.8929151520936924,0.8281601588216992
2015-11-30,0.8902176572442381,0.8244988664910099
2015-12-01,0.8986819282407084,0.8332161986848345
2015-12-02,0.8836131602455078,0.8193375616316362
2015-12-03,0.8762434599503608,0.813389923716905
2015-12-04,0.8822342044807572,0.8200659759314022
2015-12-07,0.866447164780191,0.8048545505492151
2015-12-08,0.8615373158176696,0.7984026518915556
2015-12-09,0.8553206482281199,0.795388704947899
2015-12-10,0.8515000445111476,0.7924117784537257
2015-12-11,0.8401661834977497,0.7825256043001722
2015-12-14,0.8372628339187222,0.7758184815172491
2015-12-15,0.8442036455970185,0.7814500279237548
2015-12-16,0.8427679896726216,0.7822095603393318
2015-12-17,0.8346642195300565,0.7753490477453147
2015-12-18,0.8314776336588574,0.773364438733559
2015-12-21,0.8334741710000868,0.7741246701135583
2015-12-22,0.8370351908227659,0.7755617478626493
2015-12-23,0.8518130065640982,0.7892625705059003
2015-12-24,0.8526369071673753,0.7902292917673645
2015-12-28,0.8459352996860108,0.7842042399118363
2015-12-29,0.8530851663088458,0.791336024985599
2015-12-30,0.8442974207645146,0.7835953912199881
2015-12-31,0.8450309144226945,0.7845846278261779
2016-01-04,0.8382431483067133,0.7762188027419248
2016-01-05,0.8340442805000741,0.7735347767145216
2016-01-06,0.8217956886946988,0.7617285168154875
2016-01-07,0.8087884881538573,0.749882549845478
2016-01-08,0.8044590117364757,0.7467033723434933
2016-01-11,0.7901907294731362,0.7337282761974525
2016-01-12,0.7926841908360186,0.7372871763132465
2016-01-13,0.7858515702471968,0.7295206210376529
2016-01-14,0.7919124102857465,0.7356244548222786
2016-01-15,0.7742780662451356,0.718303143902269
2016-01-19,0.770548667830257,0.7165347343635222
2016-01-20,0.760157779011392,0.7082597018117323
2016-01-21,0.7666079481979111,0.7143997143740919
2016-01-22,0.7909131440651215,0.735293253997259
2016-01-25,0.7724596293481895,0.7203013380877372
2016-01-26,0.788563441387117,0.7339714775524163
2016-01-27,0.7898299978235916,0.736409525608777
2016-01-28,0.8015902454986813,0.7464477673700638
2016-01-29,0.8142224941786917,0.7591984825257081
2016-02-01,0.800560174442382,0.748169722376044
2016-02-02,0.7859879715877294,0.7360116918447659
2016-02-03,0.8045207945020778,0.7502848063122898
2016-02-04,0.801411697284387,0.7491937186395594
2016-02-05,0.7901904146418186,0.7384179931532596
2016-02-08,0.7817206412296518,0.7305094638524697
2016-02-09,0.7687244607313289,0.7193396061232061
2016-02-10,0.7666109749369613,0.7191854613768769
2016-02-11,0.7643986642461672,0.7181233216634776
2016-02-12,0.7749765887657046,0.7286274160678481
2016-02-16,0.7793472251640337,0.7312049994326107
2016-02-17,0.7947654729279928,0.7453548569046401
2016-02-18,0.7937299666523437,0.7448696966702121
2016-02-19,0.790370230413381,0.7417479846166827
2016-02-22,0.8049024557021128,0.7534597617581791
2016-02-23,0.7932245122185345,0.7428606502531879
2016-02-24,0.797877130971572,0.7484447919356743
2016-02-25,0.8078316681749084,0.7565075630310673
2016-02-26,0.8044101696834217,0.7534079636344573
2016-02-29,0.8084765549127607,0.7570186121003181
2016-03-01,0.8189338190324457,0.7645032672792262
2016-03-02,0.8247502526874579,0.7691371589077256
2016-03-03,0.8287075168258115,0.7733838511966278
2016-03-04,0.8385147253214704,0.7822330118637939
2016-03-07,0.8457245375767504,0.7893866520762677
2016-03-08,0.8356073161830339,0.781618375515486
2016-03-09,0.845715393875283,0.7917459719666439
2016-03-10,0.8433555735378678,0.7883527269746335
2016-03-11,0.8538410651662738,0.7975772761197847
2016-03-14,0.8480843128325353,0.7930862834597366
2016-03-15,0.8409596574543617,0.786492826955892
2016-03-16,0.860616263392363,0.802966507630817
2016-03-17,0.8733028973141633,0.8126797260051974
2016-03-18,0.8751699846928486,0.8132999473553301
2016-03-21,0.8758578529328525,0.8134126875209918
2016-03-22,0.8742458900480671,0.8124941728262964
2016-03-23,0.8622216883870756,0.8018010555213138
2016-03-24,0.858856930567131,0.799213474014813
2016-03-28,0.8603837938554021,0.800959506040463
2016-03-29,0.867902881898058,0.8074451171063116
2016-03-30,0.8675466208931398,0.807240641375147
2016-03-31,0.8671676092479056,0.8080815698434003
2016-04-01,0.8593885926961216,0.8008060258880126
2016-04-04,0.8526762161728278,0.7950640327211673
2016-04-05,0.8489820208387897,0.7904047741391553
